index,image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
224,0014013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0014013.png,2,2,2,,0
225,0014019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0014019.png,2,2,2,,0
226,0014018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0014018.png,2,2,2,,0
227,0015012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0015012.png,3,3,3,,0
228,0015013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0015013.png,3,3,3,,0
229,0015016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0015016.png,2,0,0,,0
230,0014012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0014012.png,2,0,0,,0
231,0015018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0015018.png,2,0,0,,0
232,0016004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016004.png,2,0,0,,0
233,0016006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016006.png,2,2,2,,0
234,0016007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016007.png,2,2,2,,0
235,0016014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016014.png,2,2,2,,0
236,0016021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016021.png,2,2,2,,0
237,0016026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016026.png,2,0,0,,0
238,0016028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016028.png,2,2,2,,0
239,0020003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0020003.png,2,0,0,,0
240,0020006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0020006.png,2,2,2,,0
241,0022003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0022003.png,2,2,2,,0
242,0022005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0022005.png,2,2,2,,0
243,0022009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0022009.png,2,2,2,,0
244,0023007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023007.png,2,0,0,,0
245,0023013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023013.png,2,0,0,,0
246,0023025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023025.png,2,2,2,,0
247,0023030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023030.png,2,2,2,,0
248,0023033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023033.png,2,2,2,,0
249,0024004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024004.png,2,0,0,,0
250,0024008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024008.png,2,2,2,,0
251,0024009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024009.png,2,0,0,,0
252,0024012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024012.png,2,2,2,,0
253,0024022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024022.png,2,0,0,,0
254,0024037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024037.png,2,2,2,,0
255,0024038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024038.png,2,2,2,,0
256,0024054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024054.png,2,2,2,,0
257,0024070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024070.png,2,2,2,,0
258,0025002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025002.png,2,2,2,,0
259,0025003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025003.png,2,0,0,,0
260,0025004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025004.png,2,0,0,,0
261,0025012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025012.png,2,0,0,,0
262,0025009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025009.png,2,2,2,,0
263,0025018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025018.png,2,2,2,,0
264,0025021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025021.png,2,2,2,,0
265,0025022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025022.png,2,2,2,,0
266,0026012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026012.png,2,2,2,,0
267,0026013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026013.png,2,2,2,,0
268,0025069.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025069.png,2,0,0,,0
269,0026015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026015.png,2,2,2,,0
270,0026017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026017.png,2,2,2,,0
271,0100012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100012.png,3,0,0,,0
272,0100017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100017.png,3,3,3,,0
273,0100019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100019.png,3,3,3,,0
274,0100029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100029.png,3,0,0,,0
275,0100034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100034.png,3,3,3,,0
276,0100057.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100057.png,3,3,3,,0
277,0100056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100056.png,3,0,0,,0
278,0100067.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100067.png,3,0,0,,0
279,0101007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101007.png,3,0,0,,0
280,0101004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101004.png,3,3,3,,0
281,0101008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101008.png,3,3,3,,0
282,0101011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101011.png,3,3,3,,0
283,0101012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101012.png,3,0,0,,0
284,0101016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101016.png,3,3,3,,0
285,0101018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101018.png,3,3,3,,0
286,0101019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101019.png,3,3,3,,0
287,0101028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101028.png,3,3,3,,0
288,0101041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101041.png,3,3,3,,0
289,0101046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101046.png,3,0,0,,0
290,0101048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101048.png,3,3,3,,0
291,0101051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101051.png,3,3,3,,0
292,0101053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101053.png,3,0,0,,0
293,0101054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101054.png,3,3,3,,0
294,0101056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101056.png,3,0,0,,0
295,0101065.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101065.png,3,0,0,,0
296,0101066.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101066.png,3,3,3,,0
297,0101080.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101080.png,3,3,3,,0
298,0102002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102002.png,3,0,0,,0
299,0102016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102016.png,3,0,0,,0
300,0102014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102014.png,2,0,0,,0
301,0102024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102024.png,3,0,0,,0
302,0102045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102045.png,3,3,3,,0
303,0102048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102048.png,3,0,0,,0
304,0102050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102050.png,3,3,3,,0
305,0103002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103002.png,2,3,3,,0
306,0103014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103014.png,3,3,3,,0
307,0103017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103017.png,3,2,2,,0
308,0103022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103022.png,3,3,3,,0
309,0103030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103030.png,3,3,3,,0
310,0103044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103044.png,3,0,0,,0
311,0104005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104005.png,2,0,0,,0
312,0104011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104011.png,3,2,2,,0
313,0104007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104007.png,3,3,3,,0
314,0104029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104029.png,3,0,0,,0
315,0104040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104040.png,3,3,3,,0
316,0104037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104037.png,2,2,2,,0
317,0104041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104041.png,3,0,0,,0
318,0104042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104042.png,3,3,3,,0
319,0105007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105007.png,2,2,2,,0
320,0105012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105012.png,3,3,3,,0
321,0105014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105014.png,3,3,3,,0
322,0105013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105013.png,3,0,0,,0
323,0105016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105016.png,3,0,0,,0
324,0105026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105026.png,2,2,2,,0
325,0105035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105035.png,3,0,0,,0
326,0105020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105020.png,3,0,0,,0
327,0105037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105037.png,2,0,0,,0
328,0106003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106003.png,2,0,0,,0
329,0106008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106008.png,2,0,0,,0
330,0106006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106006.png,3,0,0,,0
331,0106026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106026.png,3,0,0,,0
332,0106035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106035.png,3,3,3,,0
333,0106038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106038.png,3,0,0,,0
334,0106041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106041.png,3,0,0,,0
335,0107009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107009.png,3,3,3,,0
336,0107012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107012.png,3,0,0,,0
337,0107010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107010.png,3,3,3,,0
338,0107013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107013.png,3,0,0,,0
339,0107024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107024.png,3,3,3,,0
340,0107026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107026.png,3,3,3,,0
341,0107030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107030.png,3,3,3,,0
342,0107027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107027.png,3,0,0,,0
343,0107037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107037.png,3,3,3,,0
344,0107041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107041.png,3,0,0,,0
345,0107042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107042.png,3,0,0,,0
346,0108015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108015.png,3,3,3,,0
347,0108031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108031.png,3,3,3,,0
348,0108020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108020.png,3,2,2,,0
349,0108032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108032.png,3,3,3,,0
350,0108035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108035.png,3,3,3,,0
351,0108040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108040.png,3,3,3,,0
352,0108046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108046.png,3,0,0,,0
353,0200008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200008.png,3,3,3,,0
354,0200014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200014.png,3,3,3,,0
355,0200021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200021.png,3,0,"The image shows two different classroom scenes. In the first scene, where students are watching a presentation on a screen, I would rate their engagement as follows:

- One student is actively focused and alert (raising a hand), which would be a 3.
- Two students appear to be attentive and following along (reading or writing), which would be a 2.
- The rest of the students are leaning over the table, which could indicate a lack of focus or interest in the presentation at that moment, so I would rate them as 1 for being passively present but not focused.

In the second scene, where students are looking at a whiteboard with writing on it, I would rate their engagement as follows:

- The student pointing to the board is actively focused and alert (raising a hand), which would be a 3.
- The other students appear to be attentive and following along (reading or writing), which would be a 2.
- There are no students who seem distracted or disinterested, so I would rate them all as 0 for being focused on the task at hand.

Overall, the students in both scenes appear to be engaged to some extent, with varying levels of focus and attention. The classroom environment seems to be conducive to learning, but individual student engagement may vary.",,0
356,0200025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200025.png,3,3,3,,0
357,0200034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200034.png,3,0,0,,0
358,0202002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202002.png,3,3,3,,0
359,0202004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202004.png,3,0,0,,0
360,0202007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202007.png,3,0,0,,0
361,0202025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202025.png,3,0,0,,0
362,0203003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203003.png,3,0,0,,0
363,0203004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203004.png,3,0,0,,0
364,0203008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203008.png,3,3,3,,0
365,0203016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203016.png,3,0,0,,0
366,0204003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0204003.png,3,3,3,,0
367,0205007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0205007.png,3,0,0,,0
368,0400002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400002.png,3,3,3,,0
369,0400003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400003.png,3,2,2,,0
370,0400012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400012.png,3,3,3,,0
371,0400021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400021.png,3,0,0,,0
372,0400022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400022.png,3,0,0,,0
373,0400024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400024.png,3,3,3,,0
374,0400027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400027.png,3,3,3,,0
375,0400026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400026.png,3,3,3,,0
376,0401001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401001.png,3,0,0,,0
377,0400034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400034.png,3,3,"The image provided is a collage of three different photos showing a classroom setting. It's difficult to accurately assess the overall engagement level based on just these images without observing the students in real-time. However, I can provide some general observations:

1. In the first photo, there are students who appear to be engaged with the content being displayed on the screen (3).
2. The second photo shows a teacher presenting something to the class, and it seems like the students are attentive (3).
3. The third photo is not clear enough to make an accurate assessment of student engagement.

Based on these observations, the overall classroom engagement appears to be at least moderate, with some students actively engaged in the learning process.",,0
378,0401009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401009.png,3,3,3,,0
379,0401005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401005.png,2,0,0,,0
380,0401019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401019.png,3,3,3,,0
381,0401026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401026.png,3,3,3,,0
382,0401027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401027.png,3,3,3,,0
383,0401021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401021.png,3,3,3,,0
384,0401028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401028.png,3,3,3,,0
385,0401049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401049.png,2,0,0,,0
386,0401040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401040.png,3,0,0,,0
387,0401054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401054.png,3,0,0,,0
388,0401055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401055.png,3,3,3,,0
389,0401070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401070.png,3,3,3,,0
390,0401074.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401074.png,3,2,The image provided is of low resolution and does not provide enough detail to accurately assess student engagement based on their body language. It would be necessary to have a clearer image or more information about the students' actions to make an accurate assessment.,,0
391,0402012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402012.png,3,2,2,,0
392,0402013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402013.png,2,0,0,,0
393,0402017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402017.png,3,3,3,,0
394,0402022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402022.png,3,3,3,,0
395,0402025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402025.png,3,3,3,,0
396,0402030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402030.png,3,0,0,,0
397,0402033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402033.png,2,0,0,,0
398,0402036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402036.png,3,3,3,,0
399,0403006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403006.png,3,0,0,,0
400,0403013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403013.png,3,3,3,,0
401,0403020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403020.png,3,3,3,,0
402,0403022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403022.png,3,0,0,,0
403,0403035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403035.png,3,0,0,,0
404,0403037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403037.png,3,0,0,,0
405,0403038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403038.png,3,0,0,,0
406,0403040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403040.png,3,3,3,,0
407,0403043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403043.png,3,0,0,,0
408,0403052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403052.png,2,0,0,,0
409,0404001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404001.png,3,0,0,,0
410,0404016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404016.png,3,0,0,,0
411,0404023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404023.png,3,0,0,,0
412,0404033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404033.png,3,0,0,,0
413,0404029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404029.png,2,0,0,,0
414,0404035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404035.png,3,3,3,,0
415,0404041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404041.png,3,3,3,,0
416,0404043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404043.png,3,0,0,,0
417,0404047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404047.png,2,0,0,,0
418,0404050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404050.png,3,2,2,,0
419,06000014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000014.png,3,3,3,,0
420,06000017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000017.png,3,3,3,,0
421,06000018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000018.png,3,3,3,,0
422,06000022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000022.png,3,3,3,,0
423,06000024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000024.png,3,3,3,,0
424,06000028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000028.png,3,3,3,,0
425,06000053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000053.png,3,3,3,,0
426,06000063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000063.png,3,0,0,,0
427,06000074.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000074.png,3,0,0,,0
428,06000077.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000077.png,3,0,0,,0
429,06000088.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000088.png,3,0,0,,0
430,06010025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010025.png,3,0,0,,0
431,06010028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010028.png,3,3,3,,0
432,06010030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010030.png,3,3,3,,0
433,06010032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010032.png,3,3,3,,0
434,06010031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010031.png,3,0,0,,0
435,06010037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010037.png,3,0,0,,0
436,0800002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800002.png,3,0,0,,0
437,0800004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800004.png,3,2,2,,0
438,0800005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800005.png,3,2,2,,0
