index,image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
289,0101046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101046.png,3,2,"Behaviors: The students in the classroom are actively participating in an activity with a teacher. They appear to be engaged and focused on the task at hand.

Posture: The students are sitting upright, facing towards the front of the room where the teacher is standing. Their attention seems to be directed towards the teacher or the activity being conducted.

Rating: 2",,0
290,0101048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101048.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson with their teacher. They appear to be paying attention and possibly taking notes or following along with the teacher's instructions.
Posture: The students are sitting upright at desks, facing towards the front of the room where the teacher is standing. Their body language suggests they are engaged in the class activity.
Rating: 2",,0
291,0101051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101051.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive as they are looking at the teacher who is writing on the chalkboard.
Posture: The students are seated upright, with their attention directed towards the front of the room.
Rating: 2",,0
292,0101053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101053.png,3,2,"Behaviors: The students in the classroom are sitting at desks with their heads down, suggesting that they might be working on tasks or paying attention to something out of frame.
Posture: The students' posture is generally upright and focused, as they are seated and looking ahead.
Rating: 2",,0
293,0101054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101054.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing at the front of the room. They appear to be attentive as they listen to the teacher's instructions or lecture.
Posture: The students are seated upright, with their attention directed towards the front of the room where the teacher is speaking.
Rating: 2 (engaged)",,0
294,0101056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101056.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity that involves writing on paper. They seem to be focused on their work.
Posture: Most of the students are sitting upright with their attention directed towards their tasks.
Rating: 2",,0
295,0101065.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101065.png,3,2,"Behaviors: The students in the classroom are interacting with each other and their environment. They appear to be engaged in a group activity, possibly involving a teacher or an adult figure who is standing among them. Some students are looking at the camera, while others seem to be focused on the task at hand.

Posture: The students are sitting upright, facing towards the front of the room where the teacher or adult figure is present. Their body language suggests that they are attentive and actively participating in the activity.

Rating: Based on their posture and engagement with the environment, I would rate the overall learning engagement level of the majority of students as 2 for engaged. The students seem to be actively involved in the group activity, but it is not possible to determine if they are fully immersed or just participating at a basic level.",,0
296,0101066.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101066.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson with a teacher. They appear to be listening attentively and observing the teacher's actions. Some students may be taking notes or following along with the lesson.
Posture: The students are sitting upright, facing towards the front of the room where the teacher is standing. Their body language suggests that they are engaged in the lesson.
Rating: 2 (engaged)",,0
297,0101080.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101080.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing in front of them. They appear to be attentive as they listen to the teacher's instructions or lecture.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2 - The students seem engaged and focused on the teacher's presentation or lesson.",,0
298,0102002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102002.png,3,2,"Behaviors: The students in the classroom are sitting at desks with their attention directed towards the front of the room where a teacher is likely leading a lesson. Some students appear to be actively engaged in taking notes or working on assignments, while others seem to be listening attentively.

Posture: Most of the students are sitting upright and facing forward, indicating that they are focused on the ongoing lesson or activity.

Rating: Based on their posture and engagement in activities, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students seem to be actively participating, others appear to be more passive observers, suggesting a range of engagement levels within the class.",,0
299,0102016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102016.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive as they listen to the lecture.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively engaged in the class.
Rating: 2",,0
300,0102014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102014.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. They are looking down at their desks, suggesting that they might be writing or reading. There is no clear indication of students using devices or raising hands.

Posture: The students are seated upright with their attention directed towards their desks, indicating that they are focused on the task at hand.

Rating: 2",,0
301,0102024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102024.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking or presenting.
Rating: 2",,0
302,0102045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102045.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they listen to the teacher's instructions or lecture.
Posture: The students are seated upright, with their attention directed towards the front of the room where the teacher is speaking.
Rating: 2 (engaged)",,0
303,0102048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102048.png,3,2,"Behaviors: The students are seated in a classroom setting, with one student actively participating by raising their hand and pointing at the screen. The other students appear to be attentively watching the presentation on the screen.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room where the presentation is taking place.
Rating: 2",,0
304,0102050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102050.png,3,2,"Behaviors: The students are sitting in a classroom setting, with one student actively participating by raising their hand and pointing at the screen. The rest of the class appears to be attentive but not actively engaged in any specific activity.
Posture: The students are seated upright, facing towards the front of the room where the teacher is standing. Their attention seems to be directed towards the teacher or the screen.
Rating: 2",,0
305,0103002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103002.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. Some of them are looking up towards the front of the room where an instructor is standing, while others seem to be focused on their own tasks.

Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively participating in the class.

Rating: 2",,0
306,0103014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103014.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they listen to the teacher's presentation.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2",,0
307,0103017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103017.png,3,2,"Behaviors: The students in the classroom are sitting at desks with their attention directed towards the front of the room where a teacher is likely presenting. Some students appear to be writing or taking notes, while others seem to be listening attentively.

Posture: The students are seated upright in their chairs, suggesting that they are actively engaged in the class. Their gaze is directed forward, indicating that they are focused on the ongoing lesson.

Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as 2 for engaged. The students seem to be actively participating in the class, with some taking notes or writing, while others are attentively listening to the teacher. This indicates a moderate level of engagement among the students.",,0
308,0103022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103022.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student standing at the front of the room gesturing towards a presentation on the screen. Other students appear to be attentively watching and listening to the teacher.
Posture: Most of the students are sitting upright in their chairs, facing forward towards the teacher and the presentation.
Rating: 2",,0
309,0103030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103030.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. One student is standing up and raising their hand, possibly indicating an answer or question.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room where the teacher is likely presenting information.
Rating: 2",,0
310,0103044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103044.png,3,2,"Behaviors: The students in the classroom are sitting at desks with their attention directed towards the front of the room where a teacher is standing. They appear to be listening attentively and possibly taking notes or following along with the lesson being taught.
Posture: The students are seated upright, facing forward, which suggests that they are actively engaged in the class.
Rating: 2",,0
311,0104005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104005.png,2,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing in front of them. They appear to be attentive as they listen to the teacher's instructions or lecture.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are focused on the ongoing activity.
Rating: 2",,0
312,0104011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104011.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. They seem to be focused on their work, with some students looking down at their papers while others may be interacting with each other or the teacher.

Posture: The students are seated upright in their chairs, suggesting that they are attentive and actively participating in the class. Their gaze is directed towards their desks or the front of the classroom where the teacher is likely providing instructions or guidance.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as a 2 for engaged. The students seem to be actively participating in the class, but it's not possible to determine their level of focus or comprehension from this image alone.",,0
313,0104007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104007.png,3,2,"Behaviors: The students in the classroom are actively participating in a group activity, with one woman standing and gesturing towards them. They appear to be engaged in a discussion or presentation.
Posture: The students are sitting upright, facing the front of the room where the woman is speaking. Their attention seems focused on her.
Rating: 2",,0
314,0104029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104029.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. They seem to be focused on their work, with some looking down at their desks and others looking up towards the front of the room.
Posture: The students are seated upright in their chairs, suggesting that they are attentive and actively participating in the class.
Rating: 2",,0
315,0104040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104040.png,3,2,"Behaviors: The students in the classroom are focused on the teacher who is standing at the front of the room and gesturing with her hand. She appears to be teaching a lesson or giving instructions.
Posture: The students are sitting upright in their chairs, facing towards the front of the room where the teacher is speaking. Their attention seems to be directed towards the teacher.
Rating: 2",,0
316,0104037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104037.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in some form of learning activity. They seem to be focused on their work, with some students looking down at their books or papers, while others may be interacting with each other or the teacher.

Posture: The students are seated upright in their chairs, suggesting that they are attentive and actively participating in the class. Their gaze is directed towards their desks or the front of the classroom, indicating that they are focused on the task at hand.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as a 2 for engaged. The students seem to be actively participating in the class, but it is not possible to determine their level of focus or comprehension from this image alone.",,0
317,0104041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104041.png,3,1,"Behaviors: The students in the classroom are sitting at desks and looking downward. One student is covering their face with their hand.
Posture: The students appear to be sitting upright but their attention seems to be directed downwards rather than towards the front of the room or the teacher.
Rating: 1",,0
318,0104042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104042.png,3,2,"Behaviors: The students are sitting in a classroom setting, with one woman standing at the front of the room. She appears to be speaking or presenting, as she is gesturing with her hands and has a microphone. The students seem to be attentive, with some looking towards the speaker and others towards their desks.

Posture: The students are sitting upright in their chairs, facing forward towards the front of the room where the woman is standing. Their body language suggests that they are actively engaged in the ongoing presentation or lecture.

Rating: 2",,0
319,0105007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105007.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in reading or writing. Some of them have their heads down on the desks, which could indicate a lack of focus or fatigue.
Posture: The students' postures vary; some are sitting upright while others have their heads down on the desks. This suggests that there is a mix of engagement levels among the class.
Rating: 2",,0
320,0105012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105012.png,3,2,"Behaviors: The students in the classroom are actively participating in an activity with a teacher. They appear to be engaged and focused on the task at hand.

Posture: The students are sitting upright and facing towards the front of the room where the teacher is standing. Their attention seems to be directed towards the teacher or the activity being conducted.

Rating: 2",,0
321,0105014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105014.png,3,2,"Behaviors: The students in the classroom are actively participating in a lecture, with their hands raised up to answer questions or engage in discussion.
Posture: The students are sitting upright and facing towards the front of the room where the teacher is standing, indicating that they are focused on the ongoing lecture.
Rating: 2",,0
322,0105013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105013.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity, possibly listening to a teacher or participating in a class discussion.
Posture: The students are seated upright with their attention directed towards the front of the room where the teacher is standing.
Rating: 2",,0
323,0105016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105016.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity, possibly listening to a teacher or participating in a class discussion.
Posture: The students are seated upright with their attention directed towards the front of the room where the teacher is standing.
Rating: 2",,0
324,0105026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105026.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in some form of learning activity. Some students are looking down at their desks, while others are looking up towards the front of the room where a teacher is standing.

Posture: The students are seated upright with their attention directed towards the front of the room, suggesting that they are focused on the ongoing lesson or activity.

Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students seem to be actively participating in the class, it is not possible to determine if all students are equally engaged without more information about their individual actions.",,0
325,0105035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105035.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity, possibly listening to a teacher or participating in a class discussion.
Posture: Most of the students have their heads down on their desks, suggesting that they may be focused on the task at hand or taking a break.
Rating: 2",,0
326,0105020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105020.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing in front of them. They appear to be attentive as they listen to the teacher's presentation.
Posture: The students are seated upright with their attention directed towards the teacher, suggesting that they are engaged in the class activity.
Rating: 2 (engaged)",,0
327,0105037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105037.png,2,0,"Behaviors: The students in the classroom are sitting at desks with their heads resting on them.
Posture: The students' posture is slumped over, indicating a lack of engagement.
Rating: 0",,0
328,0106003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106003.png,2,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively participating in the class.
Rating: 2",,0
329,0106008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106008.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in some form of activity. Some students are looking down at their desks, while others seem to be paying attention to something happening in front of them.
Posture: The students are seated upright with their attention directed towards the front of the room or their desks.
Rating: 2",,0
330,0106006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106006.png,3,2,"Behaviors: The students in the classroom are sitting at their desks and appear to be engaged in a lesson being taught by the woman standing at the front of the room. They seem to be paying attention to her as she speaks.
Posture: The students are seated upright, with most of them facing towards the front of the room where the teacher is standing. Their body language suggests that they are actively participating in the class.
Rating: 2",,0
331,0106026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106026.png,3,2,"Behaviors: The students are seated in a classroom setting, with one woman standing at the front of the room. She appears to be giving a lecture or presentation, as she is gesturing and speaking. The students are facing her, suggesting they are attentive to her speech.
Posture: The students are sitting upright, indicating that they are actively engaged in the class. Their gaze is directed towards the front of the room, where the woman is standing.
Rating: 2",,0
332,0106035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106035.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student standing at the front of the room and gesturing towards the teacher. Other students are sitting attentively, looking towards the teacher, and some are raising their hands to answer questions or participate in the discussion.
Posture: The students are seated upright, facing forward, and appear to be focused on the teacher and the ongoing lesson.
Rating: 2",,0
333,0106038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106038.png,3,2,"Behaviors: The students in the classroom are sitting and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they watch the teacher present something on a screen.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking or presenting.
Rating: 2 - The students seem engaged in the ongoing presentation or lecture by the teacher.",,0
334,0106041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106041.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. Some of them are looking towards the front of the room where a teacher is standing, while others seem to be focused on their own tasks.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room or their individual tasks.
Rating: 2",,0
335,0107009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107009.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively participating in the class.
Rating: 2",,0
336,0107012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107012.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing at the front of the room. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking or presenting.
Rating: 2",,0
337,0107010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107010.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively participating in the class.
Rating: 2",,0
338,0107013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107013.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. One student appears to be actively engaged in an activity, possibly related to the presentation on the screen, while others seem to be attentive but not directly interacting with the content.

Posture: The students are seated upright, with their attention directed towards the front of the classroom.

Rating: 2",,0
339,0107024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107024.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one man standing at the front of the room gesturing and speaking to them. They appear to be listening attentively and possibly taking notes or following along with the teacher's instructions.

Posture: The students are sitting upright in their chairs, facing towards the front of the classroom where the teacher is standing. Their body language suggests that they are engaged in the lesson.

Rating: 2",,0
340,0107026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107026.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one woman standing at the front of the room gesturing and teaching. They appear to be engaged in the activity, as some students are raising their hands and others are attentively watching the teacher.
Posture: The students are sitting upright in their chairs, facing towards the front of the classroom where the teacher is standing. Their body language suggests that they are focused on the lesson being taught.
Rating: 2",,0
341,0107030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107030.png,3,2,"Behaviors: The students in the classroom are sitting and looking at a woman who is speaking. There is no clear indication of writing, reading, or using devices.

Posture: The students appear to be sitting upright with their attention directed towards the speaker.

Rating: 2",,0
342,0107027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107027.png,3,2,"Behaviors: The students in the classroom are sitting at desks with books and notebooks, suggesting that they are engaged in learning activities. Some of them appear to be looking at the teacher or the front of the room, while others seem to be focused on their own work.

Posture: The students' postures vary; some are sitting upright, while others have their heads resting on their desks or are leaning forward slightly. This suggests a range of engagement levels among the students.

Rating: 2",,0
343,0107037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107037.png,3,2,"Behaviors: The students in the classroom are actively participating in a group activity. They are standing up and raising their hands, indicating that they are engaged in the lesson being taught by the man at the front of the room.
Posture: The students appear to be focused on the teacher and the activity, with most of them standing upright and facing towards the front of the classroom.
Rating: 2",,0
344,0107041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107041.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively participating in the class.
Rating: 2",,0
345,0107042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107042.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lesson being taught by a teacher. They seem to be listening attentively and possibly taking notes or following along with the teacher's instructions.
Posture: Most of the students are sitting upright, facing towards the front of the room where the teacher is standing. Their body language suggests they are focused on the ongoing lesson.
Rating: 2",,0
346,0108015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108015.png,3,2,"Behaviors: The students in the classroom are actively participating in a lecture, with some of them raising their hands to answer questions and others looking attentively at the teacher.
Posture: The students are sitting upright in their chairs, facing towards the front of the room where the teacher is standing.
Rating: 2",,0
347,0108031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108031.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive as they listen to the teacher's instructions or lecture.
Posture: The students are seated upright, with their attention directed forward towards the teacher.
Rating: 2 (engaged)",,0
348,0108020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108020.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in some form of learning activity. They seem to be focused on their work, with some students looking down at their papers or books, while others may be interacting with each other or the teacher.

Posture: The students are seated upright in their chairs, suggesting that they are attentive and actively participating in the class. Their gaze is directed towards their desks or the front of the classroom, indicating that they are focused on the task at hand.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as a 2 for engaged. The students seem to be actively participating in the class, but it is not possible to determine their level of focus or comprehension from this image alone.",,0
349,0108032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108032.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive as they listen to the teacher's presentation.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively engaged in the class.
Rating: 2 (engaged)",,0
350,0108035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108035.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity, possibly listening to a teacher or participating in a group discussion.
Posture: The students are seated upright with their attention directed towards the front of the room where the teacher is standing.
Rating: 2",,0
351,0108040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108040.png,3,2,"Behaviors: The students are sitting in a classroom setting, with one woman standing at the front of the room. She appears to be speaking or presenting to the class. There is no clear indication that any student is writing, reading, resting their head, or using devices.
Posture: The students are seated and facing towards the front of the room where the woman is standing. Their body postures suggest they are attentive and focused on the speaker.
Rating: 2",,0
352,0108046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108046.png,3,2,"Behaviors: The students in the classroom are sitting and looking at a woman who is standing in front of them. They appear to be attentive as she speaks or demonstrates something.
Posture: Most of the students have upright postures with their attention directed towards the woman, indicating engagement in the ongoing activity.
Rating: 2",,0
353,0200008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200008.png,3,2,"Behaviors: The students in the classroom are sitting and facing towards a man who is standing at the front of the room. They appear to be attentive as they listen to him speak.
Posture: The students are seated with their bodies oriented towards the speaker, suggesting that they are actively engaged in the lecture or presentation.
Rating: 2",,0
354,0200014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200014.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity. They seem to be focused on a teacher who is standing in front of them, possibly leading a discussion or giving instructions.
Posture: The students are seated upright with their attention directed towards the front of the room where the teacher is standing.
Rating: 2",,0
355,0200021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200021.png,3,2,"Behaviors: The students in the classroom are actively participating in a learning activity. They are sitting at desks and looking up at the front of the room where a teacher is writing on a whiteboard. Some students appear to be taking notes or working on assignments.

Posture: The students are seated upright, with their attention directed towards the front of the classroom. Their body language suggests that they are engaged in the lesson being taught.

Rating: 2",,0
356,0200025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200025.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they listen to the teacher's presentation.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are focused on the ongoing lecture or discussion.
Rating: 2 (engaged)",,0
357,0200034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200034.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. Some of them are looking at their desks, while others seem to be focused on the front of the room where the teacher is likely leading the class.

Posture: The students are seated upright with their attention directed towards the front of the classroom. Their body language suggests that they are actively participating in the activity or lesson being conducted by the teacher.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as 2 for engaged. The students seem to be attentive and involved in the classroom activity, but their level of engagement may vary individually.",,0
358,0202002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202002.png,3,2,"Behaviors: The students are sitting in front of a teacher who is standing at the front of the classroom. They appear to be attentive and focused on the teacher as she presents information.
Posture: The students are seated upright with their attention directed towards the teacher, indicating that they are actively engaged in the lesson.
Rating: 2",,0
359,0202004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202004.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively participating in the class.
Rating: 2",,0
360,0202007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202007.png,3,2,"Behaviors: The students in the classroom are sitting at their desks, with some looking out of the window and others seemingly engaged in class activities. There is no clear indication that they are using devices or raising hands.
Posture: The students appear to be sitting upright, with most of them facing forward towards the front of the room. Their gaze seems directed towards the front of the classroom, suggesting focus on the ongoing lesson.
Rating: 2",,0
361,0202025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202025.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lecture or presentation. One woman is standing in front of them, gesturing with her hands, which suggests she might be teaching or explaining something.
Posture: The students are seated upright, facing towards the front of the room where the woman is speaking. Their attention seems to be directed towards her and the content being presented.
Rating: 2",,0
362,0203003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203003.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lesson being taught by a teacher. They seem to be listening attentively and possibly taking notes or following along with the instruction.
Posture: Most of the students are sitting upright, facing forward towards the front of the room where the teacher is standing. Their body language suggests that they are focused on the ongoing lesson.
Rating: 2",,0
