image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
0016004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016004.png,2,2,2,,0
0016006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016006.png,2,2,2,,0
0016007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016007.png,2,2,2,,0
0016014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016014.png,2,2,4,,0
0016021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016021.png,2,2,2,,0
0016026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016026.png,2,2,2,,0
0016028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0016028.png,2,2,2,,0
0020003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0020003.png,2,2,2,,0
0020006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0020006.png,2,2,2,,0
0022003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0022003.png,2,2,2,,0
0022005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0022005.png,2,2,2,,0
0022009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0022009.png,2,2,2,,0
0023007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023007.png,2,2,2,,0
0023013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023013.png,2,2,2,,0
0023025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023025.png,2,2,2,,0
0023030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023030.png,2,2,2,,0
0023033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0023033.png,2,2,2,,0
0024004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024004.png,2,2,2,,0
0024008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024008.png,2,2,2,,0
0024009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024009.png,2,2,2,,0
0024012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024012.png,2,2,2,,0
0024022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024022.png,2,2,2,,0
0024037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024037.png,2,2,2,,0
0024038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024038.png,2,2,2,,0
0024054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024054.png,2,2,2,,0
0024070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0024070.png,2,2,2,,0
0025002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025002.png,2,2,2,,0
0025003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025003.png,2,2,2,,0
0025004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025004.png,2,2,2,,0
0025012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025012.png,2,2,2,,0
0025009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025009.png,2,2,2,,0
0025018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025018.png,2,2,2,,0
0025021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025021.png,2,2,2,,0
0025022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025022.png,2,2,2,,0
0026012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026012.png,2,2,2,,0
0026013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026013.png,2,2,2,,0
0025069.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0025069.png,2,2,2,,0
0026015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026015.png,2,2,2,,0
0026017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0026017.png,2,2,2,,0
0100012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100012.png,3,2,2,,0
0100017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100017.png,3,2,2,,0
0100019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100019.png,3,2,2,,0
0100029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100029.png,3,2,2,,0
0100034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100034.png,3,2,2,,0
0100057.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100057.png,3,2,2,,0
0100056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100056.png,3,2,2,,0
0100067.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0100067.png,3,2,2,,0
0101007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101007.png,3,2,2,,0
0101004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101004.png,3,2,2,,0
0101008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101008.png,3,2,2,,0
0101011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101011.png,3,2,2,,0
0101012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101012.png,3,2,2,,0
0101016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101016.png,3,2,2,,0
0101018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101018.png,3,2,2,,0
0101019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101019.png,3,2,4,,0
0101028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101028.png,3,2,2,,0
0101041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101041.png,3,2,2,,0
0101046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101046.png,3,2,4,,0
0101048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101048.png,3,2,2,,0
0101051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101051.png,3,2,2,,0
0101053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101053.png,3,2,2,,0
0101054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101054.png,3,2,2,,0
0101056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101056.png,3,2,2,,0
0101065.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101065.png,3,2,2,,0
0101066.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101066.png,3,2,2,,0
0101080.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0101080.png,3,2,2,,0
0102002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102002.png,3,2,2,,0
0102016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102016.png,3,2,2,,0
0102014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102014.png,2,2,2,,0
0102024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102024.png,3,2,4,,0
0102045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102045.png,3,2,4,,0
0102048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102048.png,3,2,4,,0
0102050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0102050.png,3,2,2,,0
0103002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103002.png,2,2,2,,0
0103014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103014.png,3,2,2,,0
0103017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103017.png,3,2,2,,0
0103022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103022.png,3,2,4,,0
0103030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103030.png,3,2,4,,0
0103044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0103044.png,3,2,2,,0
0104005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104005.png,2,2,2,,0
0104011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104011.png,3,2,2,,0
0104007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104007.png,3,2,4,,0
0104029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104029.png,3,2,2,,0
0104040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104040.png,3,2,2,,0
0104037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104037.png,2,2,2,,0
0104041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104041.png,3,2,2,,0
0104042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0104042.png,3,2,4,,0
0105007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105007.png,2,2,2,,0
0105012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105012.png,3,2,2,,0
0105014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105014.png,3,2,2,,0
0105013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105013.png,3,2,2,,0
0105016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105016.png,3,2,2,,0
0105026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105026.png,2,2,2,,0
0105035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105035.png,3,2,2,,0
0105020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105020.png,3,2,4,,0
0105037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0105037.png,2,2,2,,0
0106003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106003.png,2,2,2,,0
0106008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106008.png,2,2,2,,0
0106006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106006.png,3,2,4,,0
0106026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106026.png,3,2,4,,0
0106035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106035.png,3,2,2,,0
0106038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106038.png,3,2,2,,0
0106041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0106041.png,3,2,2,,0
0107009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107009.png,3,2,2,,0
0107012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107012.png,3,2,2,,0
0107010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107010.png,3,2,2,,0
0107013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107013.png,3,2,4,,0
0107024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107024.png,3,2,4,,0
0107026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107026.png,3,2,2,,0
0107030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107030.png,3,2,4,,0
0107027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107027.png,3,2,2,,0
0107037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107037.png,3,2,4,,0
0107041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107041.png,3,2,2,,0
0107042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0107042.png,3,2,2,,0
0108015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108015.png,3,2,2,,0
0108031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108031.png,3,2,2,,0
0108020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108020.png,3,2,2,,0
0108032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108032.png,3,2,2,,0
0108035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108035.png,3,2,2,,0
0108040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108040.png,3,2,4,,0
0108046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0108046.png,3,2,4,,0
0200008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200008.png,3,2,4,,0
0200014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200014.png,3,2,2,,0
0200021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200021.png,3,2,4,,0
0200025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200025.png,3,2,2,,0
0200034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0200034.png,3,2,2,,0
0202002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202002.png,3,2,2,,0
0202004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202004.png,3,2,2,,0
0202007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202007.png,3,2,2,,0
0202025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0202025.png,3,2,2,,0
0203003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203003.png,3,2,2,,0
0203004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203004.png,3,2,2,,0
0203008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203008.png,3,2,2,,0
0203016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0203016.png,3,2,2,,0
0204003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0204003.png,3,2,4,,0
0205007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0205007.png,3,2,2,,0
0400002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400002.png,3,2,2,,0
0400003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400003.png,3,2,2,,0
0400012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400012.png,3,2,4,,0
0400021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400021.png,3,2,2,,0
0400022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400022.png,3,2,2,,0
0400024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400024.png,3,2,4,,0
0400027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400027.png,3,2,2,,0
0400026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400026.png,3,2,2,,0
0401001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401001.png,3,2,4,,0
0400034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0400034.png,3,2,2,,0
0401009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401009.png,3,2,2,,0
0401005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401005.png,2,2,4,,0
0401019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401019.png,3,2,2,,0
0401026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401026.png,3,2,2,,0
0401027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401027.png,3,2,2,,0
0401021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401021.png,3,2,2,,0
0401028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401028.png,3,2,2,,0
0401049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401049.png,2,2,2,,0
0401040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401040.png,3,2,2,,0
0401054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401054.png,3,2,2,,0
0401055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401055.png,3,2,2,,0
0401070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401070.png,3,2,2,,0
0401074.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0401074.png,3,2,4,,0
0402012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402012.png,3,2,2,,0
0402013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402013.png,2,2,2,,0
0402017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402017.png,3,2,2,,0
0402022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402022.png,3,2,4,,0
0402025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402025.png,3,2,4,,0
0402030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402030.png,3,2,2,,0
0402033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402033.png,2,2,2,,0
0402036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0402036.png,3,2,2,,0
0403006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403006.png,3,2,2,,0
0403013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403013.png,3,2,2,,0
0403020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403020.png,3,2,2,,0
0403022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403022.png,3,2,2,,0
0403035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403035.png,3,2,4,,0
0403037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403037.png,3,2,2,,0
0403038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403038.png,3,2,4,,0
0403040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403040.png,3,2,2,,0
0403043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403043.png,3,2,2,,0
0403052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0403052.png,2,2,2,,0
0404001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404001.png,3,2,2,,0
0404016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404016.png,3,2,2,,0
0404023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404023.png,3,2,2,,0
0404033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404033.png,3,2,2,,0
0404029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404029.png,2,2,2,,0
0404035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404035.png,3,2,2,,0
0404041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404041.png,3,2,4,,0
0404043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404043.png,3,2,2,,0
0404047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404047.png,2,2,2,,0
0404050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0404050.png,3,2,2,,0
06000014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000014.png,3,2,2,,0
06000017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000017.png,3,2,2,,0
06000018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000018.png,3,2,2,,0
06000022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000022.png,3,2,4,,0
06000024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000024.png,3,2,2,,0
06000028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000028.png,3,2,2,,0
06000053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000053.png,3,2,2,,0
06000063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000063.png,3,2,2,,0
06000074.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000074.png,3,2,2,,0
06000077.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000077.png,3,2,2,,0
06000088.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06000088.png,3,2,2,,0
06010025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010025.png,3,2,2,,0
06010028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010028.png,3,2,2,,0
06010030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010030.png,3,2,2,,0
06010032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010032.png,3,2,4,,0
06010031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010031.png,3,2,2,,0
06010037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/06010037.png,3,2,2,,0
0800002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800002.png,3,2,2,,0
0800004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800004.png,3,2,4,,0
0800005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800005.png,3,2,2,,0
0800007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800007.png,3,2,2,,0
0800009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800009.png,3,2,2,,0
0800024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800024.png,3,2,2,,0
0800025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800025.png,3,2,2,,0
0800028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800028.png,3,2,2,,0
0800031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800031.png,3,2,2,,0
0800035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800035.png,3,2,2,,0
0800036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800036.png,3,2,2,,0
1000005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000005.png,3,2,2,,0
1000011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000011.png,3,2,2,,0
1000014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000014.png,3,2,4,,0
1000021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000021.png,3,2,2,,0
1000026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000026.png,3,2,2,,0
1000018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000018.png,3,2,4,,0
1000027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000027.png,2,2,2,,0
1000041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000041.png,2,2,2,,0
1000047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000047.png,3,2,4,,0
1000049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000049.png,3,2,2,,0
1000053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000053.png,2,2,2,,0
1119001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119001.png,3,2,4,,0
1119011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119011.png,3,2,2,,0
1119015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119015.png,3,2,2,,0
1119018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119018.png,3,2,2,,0
1119023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119023.png,3,2,2,,0
1119033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119033.png,3,2,2,,0
